DATE,rain,temp
10/11/2020,11.57464789,31.2
10/12/2020,11.57464789,32.6
10/13/2020,11.57464789,31.1
10/14/2020,11.57464789,33.3
10/15/2020,35.3,26.4
10/16/2020,11.57464789,25.67529728
10/17/2020,11.57464789,28.2
10/18/2020,11.57464789,26.3
10/19/2020,11.57464789,27.9
10/20/2020,11.57464789,30.4
10/21/2020,11.57464789,29.5
10/22/2020,11.57464789,29.9
10/23/2020,11.57464789,27.1
10/24/2020,11.57464789,30.4
10/25/2020,11.57464789,30.4
10/26/2020,4.3,26.4
10/27/2020,51.6,24.9
10/28/2020,0,26.8
10/29/2020,11.57464789,26
10/30/2020,11.57464789,21.4
10/31/2020,11.57464789,27
11/1/2020,11.57464789,25.2
11/2/2020,11.57464789,27.2
11/3/2020,11.57464789,26.7
11/4/2020,11.57464789,27.9
11/5/2020,11.57464789,28.8
11/6/2020,11.57464789,25.67529728
11/7/2020,11.57464789,33.9
11/8/2020,11.57464789,29.8
11/9/2020,11.57464789,26.7
11/10/2020,11.57464789,23.1
11/11/2020,5.3,23.9
11/12/2020,0,26.8
11/13/2020,11.57464789,29.1
11/14/2020,11.57464789,27.2
11/15/2020,3.3,26.6
11/16/2020,11.57464789,25.67529728
11/17/2020,11.57464789,31.1
11/18/2020,4.1,21.6
11/19/2020,6.1,22.7
11/20/2020,0,19.8
11/21/2020,11.57464789,32.2
11/22/2020,11.57464789,28.6
11/23/2020,11.57464789,29.6
11/24/2020,11.57464789,31.7
11/25/2020,11.57464789,32.8
11/26/2020,11.57464789,29.3
11/27/2020,11.57464789,25.67529728
11/28/2020,11.57464789,34.3
11/29/2020,11.57464789,31.3
11/30/2020,11.57464789,29.8
12/1/2020,11.57464789,29
12/2/2020,5.1,30.7
12/3/2020,0,29.3
12/4/2020,11.57464789,25.67529728
12/5/2020,22.6,23.7
12/6/2020,1,25.2
12/7/2020,0,26.8
12/8/2020,11.57464789,28.7
12/9/2020,11.57464789,31.9
12/10/2020,11.57464789,31.5
12/11/2020,11.57464789,31.8
12/12/2020,11.57464789,30.9
12/13/2020,11.57464789,29.7
12/14/2020,135.1,25.5
12/15/2020,0,27.8
12/16/2020,11.57464789,27.8
12/17/2020,11.57464789,27.2
12/18/2020,11.57464789,25.67529728
12/19/2020,12.2,33.5
12/20/2020,0,32.3
12/21/2020,11.57464789,27.5
12/22/2020,11.57464789,25.67529728
12/23/2020,11.57464789,30.4
12/24/2020,11.57464789,32.2
12/25/2020,11.57464789,32.4
12/26/2020,11.57464789,31.3
12/27/2020,11.57464789,31.5
12/28/2020,11.57464789,33.4
12/29/2020,11.57464789,30.4
12/30/2020,11.57464789,28.9
12/31/2020,7.4,25.5
